artists,decade,year,name,genres,duration_ms,artist_song,release_date,valence,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,id
Billie Holiday,1950,1956,Easy To Love,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",179547,Billie Holiday - Easy To Love,1956,0.48100000000000004,0.978,0.617,0.155,0,0.000695,5,0.102,-14.345999999999998,0,35,0.0721,134.55,5FVAdaE6kYzs49jpQviM05
Billie Holiday,1950,1957,On The Sunny Side Of The Street,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",179493,Billie Holiday - On The Sunny Side Of The Street,1957,0.6459999999999999,0.972,0.6920000000000001,0.121,0,0.00155,8,0.13,-14.419,1,49,0.0493,119.569,16ARXAJAcL8ubHDpBLcqDQ
Billie Holiday,1950,1958,There Is No Greater Love,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",179453,Billie Holiday - There Is No Greater Love,1958,0.193,0.981,0.457,0.0479,0,1.11e-05,9,0.07200000000000001,-17.218,0,27,0.0373,108.757,2fSlY7Sv6ZKcTOkp1ki9xL
Billie Holiday,1950,1956,Moonglow,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",179440,Billie Holiday - Moonglow,1956,0.473,0.769,0.645,0.261,0,0.000333,9,0.0717,-10.665,0,47,0.204,116.995,1rUpHU45dBawthkWVugcQn
Billie Holiday,1950,1958,"Lady Sings The Blues - Live At The Newport Jazz Festival, 1957","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",179120,"Billie Holiday - Lady Sings The Blues - Live At The Newport Jazz Festival, 1957",1958,0.275,0.92,0.415,0.252,0,2.6700000000000002e-05,5,0.718,-14.222999999999999,1,12,0.128,170.893,2idt9Z8PRnLr90qMJ84xgm
Billie Holiday,1950,1958,I Get Along Without You Very Well,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",179093,Billie Holiday - I Get Along Without You Very Well,1958,0.332,0.21,0.32799999999999996,0.23600000000000002,0,0.0008820000000000002,8,0.172,-17.910999999999994,1,26,0.0334,74.382,0MwFfbwwhTxa7ZMdFjVoGp
Billie Holiday,1950,1957,I'll Get By (As Long As I Have You),"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",177293,Billie Holiday - I'll Get By (As Long As I Have You),1957,0.465,0.965,0.6729999999999999,0.195,0,0.132,5,0.142,-13.232999999999999,1,37,0.0451,122.234,4PL16UfgqJTpU7hQOnAwWS
Billie Holiday,1950,1958,Porgy,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",176640,Billie Holiday - Porgy,1958,0.239,0.9840000000000001,0.488,0.0348,0,0.000204,5,0.109,-19.851,1,27,0.0422,119.227,4zmNvhsd4kDCtQSmpQqLlf
Billie Holiday,1950,1956,Love For Sale,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",176280,Billie Holiday - Love For Sale,1956,0.317,0.982,0.5,0.146,0,1.07e-05,3,0.14400000000000002,-13.796,0,44,0.0505,72.811,4ceosr0yDFuqWxUiE6HXto
Billie Holiday,1950,1958,That Ole Devil Called Love,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",175427,Billie Holiday - That Ole Devil Called Love,1958,0.348,0.9520000000000001,0.38799999999999996,0.11599999999999999,0,0.0,5,0.0839,-16.632,0,21,0.0387,68.247,0AQneI6Ek7V7pQEcRZfPwF
Billie Holiday,1950,1956,You Go To My Head,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",174867,Billie Holiday - You Go To My Head,1956,0.212,0.986,0.5589999999999999,0.0973,0,0.00010400000000000001,8,0.155,-16.264,1,46,0.0463,68.3,78MIFwIW5oUNdaL6Sj8hTB
Billie Holiday,1950,1952,I Only Have Eyes For You,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",174333,Billie Holiday - I Only Have Eyes For You,1952,0.5429999999999999,0.9590000000000001,0.505,0.281,0,0.078,7,0.0901,-10.59,1,11,0.057999999999999996,151.562,6G48GrqVR0ySo7F0BdUJ9u
Billie Holiday,1950,1956,East Of The Sun (West Of The Moon),"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",174320,Billie Holiday - East Of The Sun (West Of The Moon),1956,0.385,0.9840000000000001,0.593,0.187,0,0.0401,9,0.0866,-10.298,0,36,0.0526,123.635,1zE0JZiHOBPlHwLsf4wBld
Billie Holiday,1950,1958,For All We Know,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",173493,Billie Holiday - For All We Know,1958,0.121,0.94,0.225,0.303,0,0.0028699999999999997,10,0.11,-11.64,1,15,0.0324,86.61399999999998,1FZMCezL9GzdpHPs7rDLCA
Billie Holiday,1950,1956,"Reading From ""Lady Sings The Blues"" 1 - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",173427,"Billie Holiday - Reading From ""Lady Sings The Blues"" 1 - Live At Carnegie Hall,1956",1956,0.49,0.9790000000000001,0.583,0.15,0,0.0,10,0.19699999999999998,-20.94,0,8,0.83,170.23,20jWKlQSbOOwoPDglLcXSw
Billie Holiday,1950,1959,There'll Be Some Changes Made,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",173147,Billie Holiday - There'll Be Some Changes Made,1959,0.355,0.725,0.599,0.16899999999999998,0,2.94e-06,7,0.0709,-15.045,0,20,0.111,79.863,5uQY9Xy6umqnkbgtaxrKww
Billie Holiday,1950,1957,I Gotta Right To Sing The Blues - Take 2,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",172853,Billie Holiday - I Gotta Right To Sing The Blues - Take 2,1957,0.521,0.924,0.619,0.213,0,0.0,7,0.0905,-14.607999999999999,1,37,0.046,108.829,1MZIt5qgHCSH0NzJCUg5cm
Billie Holiday,1950,1956,Them There Eyes,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",171693,Billie Holiday - Them There Eyes,1956,0.8079999999999999,0.759,0.57,0.308,0,0.0,8,0.166,-10.540999999999999,1,29,0.0823,130.909,7tFXpD29uEFFs9hhTza7G2
Billie Holiday,1950,1958,This Is Heaven To Me,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",171107,Billie Holiday - This Is Heaven To Me,1958,0.109,0.9620000000000001,0.39,0.0814,0,7.41e-06,7,0.10300000000000001,-13.795,1,24,0.0342,134.498,5MGU3lTtAIlFpOaLgeqeCp
Billie Holiday,1950,1956,"Reading From ""Lady Sings The Blues"" 5 - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",170307,"Billie Holiday - Reading From ""Lady Sings The Blues"" 5 - Live At Carnegie Hall,1956",1956,0.48700000000000004,0.946,0.5720000000000001,0.135,0,0.0,10,0.115,-24.353,0,6,0.794,85.965,4s4LaqTeyiqmDcEsRk361B
Billie Holiday,1950,1956,"What A Little Moonlight Can Do - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",168840,"Billie Holiday - What A Little Moonlight Can Do - Live At Carnegie Hall,1956",1956,0.6609999999999999,0.701,0.43,0.73,0,0.00419,7,0.934,-11.654000000000002,1,11,0.7929999999999999,130.046,4Zo3LrfoWwfJF8JLe5jz04
Billie Holiday,1950,1956,No More,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",168440,Billie Holiday - No More,1956,0.126,0.919,0.39299999999999996,0.0619,0,2.11e-06,3,0.203,-14.488,1,27,0.0337,124.41799999999999,3gTtCCXSpsCGabd7xWvcNZ
Billie Holiday,1950,1956,If The Moon Turns Green,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",168107,Billie Holiday - If The Moon Turns Green,1956,0.35700000000000004,0.934,0.611,0.0743,0,1.09e-06,9,0.0756,-15.375,0,31,0.0766,76.48,3VVfyUGLBWKkTbGIuoLd1l
Billie Holiday,1950,1959,Sometimes I'm Happy,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",167973,Billie Holiday - Sometimes I'm Happy,1959,0.466,0.604,0.509,0.264,0,0.0,7,0.10300000000000001,-12.255,0,21,0.0456,119.655,2WbEYJsgFtFUBiVHinYzpE
Billie Holiday,1950,1956,I Thought About You,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",166053,Billie Holiday - I Thought About You,1956,0.17800000000000002,0.978,0.45299999999999996,0.038,0,5.43e-06,10,0.10800000000000001,-17.511,1,23,0.0458,166.03099999999995,3j3OqS6eOAepLwcCgXsz5h
Billie Holiday,1950,1957,How Am I To Know?,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",164080,Billie Holiday - How Am I To Know?,1957,0.13699999999999998,0.992,0.35100000000000003,0.084,0,0.0694,0,0.133,-15.82,1,34,0.0354,132.773,3oLhPSpYjNg8zfWiHlc9y2
Billie Holiday,1950,1958,"Nice Work If You Can Get It - Live At The Newport Jazz Festival,1957","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",158173,"Billie Holiday - Nice Work If You Can Get It - Live At The Newport Jazz Festival,1957",1958,0.6409999999999999,0.835,0.564,0.359,0,0.0,9,0.5329999999999999,-11.296,0,14,0.212,125.689,3a6XmiEkbmm0yPjlpDm9CS
Billie Holiday,1950,1956,"Body And Soul - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",158133,"Billie Holiday - Body And Soul - Live At Carnegie Hall,1956",1956,0.20199999999999999,0.922,0.345,0.14400000000000002,0,0.0,5,0.40700000000000003,-13.623,0,10,0.0513,82.166,47tecZSXSH0lxWbubGdgbI
Billie Holiday,1950,1956,"Lady Sings The Blues - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",157760,"Billie Holiday - Lady Sings The Blues - Live At Carnegie Hall,1956",1956,0.445,0.934,0.375,0.23199999999999998,0,0.000371,0,0.672,-15.494000000000002,0,16,0.0611,127.181,6LN4NVOB3ttaAdsBIkffal
Billie Holiday,1950,1956,Remember,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",156867,Billie Holiday - Remember,1956,0.677,0.9620000000000001,0.622,0.19899999999999998,0,0.0005809999999999999,10,0.106,-14.997,1,16,0.0631,80.24600000000002,5vXsNFAp68Ug1NDxkYbDJW
Billie Holiday,1950,1956,Love Me Or Leave Me,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",154853,Billie Holiday - Love Me Or Leave Me,1956,0.733,0.855,0.62,0.20800000000000002,0,0.0,7,0.12,-11.68,0,33,0.0751,113.47200000000001,5ZGaS6Q8WW21pyQWajBcXs
Billie Holiday,1950,1956,You Better Go Now,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",152413,Billie Holiday - You Better Go Now,1956,0.42100000000000004,0.9740000000000001,0.452,0.20199999999999999,0,3.2e-05,7,0.11900000000000001,-14.62,0,30,0.0347,76.52199999999998,1Yet22lDcDMLA087llhmv3
Billie Holiday,1950,1959,All Of You,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",152347,Billie Holiday - All Of You,1959,0.48100000000000004,0.396,0.581,0.225,0,0.0,7,0.335,-14.61,0,31,0.0569,120.65799999999999,3XOJhbofb4qTZdt0RLLrUq
Billie Holiday,1950,1956,"Ain't Nobody's Business If I Do - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",151480,"Billie Holiday - Ain't Nobody's Business If I Do - Live At Carnegie Hall,1956",1956,0.672,0.8859999999999999,0.46299999999999997,0.313,0,2.15e-05,9,0.408,-13.347000000000001,0,11,0.196,67.593,2qtCf2n8vJCeSFTLi4iMex
Billie Holiday,1950,1959,It's Not For Me To Say,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",148920,Billie Holiday - It's Not For Me To Say,1959,0.0983,0.773,0.287,0.133,0,3.510000000000001e-05,0,0.304,-13.307,1,15,0.0326,106.111,4vJdaiRxvXSOaEw6SYhSQG
Billie Holiday,1950,1956,Don't Explain - Live At Carnegie Hall / 1956,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",147747,Billie Holiday - Don't Explain - Live At Carnegie Hall / 1956,1956,0.16899999999999998,0.893,0.429,0.0804,0,1.7199999999999998e-05,8,0.20600000000000002,-16.576,1,20,0.0562,111.679,5hOrMQ3cPlbs0juNxNJozv
Billie Holiday,1950,1956,I Cried For You,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",146707,Billie Holiday - I Cried For You,1956,0.6679999999999999,0.892,0.545,0.345,0,0.0,5,0.113,-11.527000000000001,0,28,0.0512,110.584,1ifmy1o9dvzLwOiOHpkHii
Billie Holiday,1950,1956,"I'll Be Seeing You - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",143960,"Billie Holiday - I'll Be Seeing You - Live At Carnegie Hall,1956",1956,0.528,0.937,0.299,0.281,0,2.44e-05,10,0.9490000000000001,-18.261,0,10,0.184,175.22,71tkG1ClNV3ZwUJOgLwXsw
Billie Holiday,1950,1959,'Deed I Do,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",135360,Billie Holiday - 'Deed I Do,1959,0.42200000000000004,0.41700000000000004,0.601,0.254,0,0.000272,7,0.22,-13.494000000000002,1,15,0.0554,115.685,12rm4bwKTPOwegZ7y3EnKS
Billie Holiday,1950,1956,Too Marvelous For Words,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",132160,Billie Holiday - Too Marvelous For Words,1956,0.823,0.634,0.575,0.332,0,0.0,7,0.215,-10.89,0,29,0.136,112.198,2XOXYNVmg0Mpm6WlLC0LHx
Billie Holiday,1950,1956,"Reading From ""Lady Sings The Blues"" 3 - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",127213,"Billie Holiday - Reading From ""Lady Sings The Blues"" 3 - Live At Carnegie Hall,1956",1956,0.496,0.9590000000000001,0.596,0.22399999999999998,0,0.0,8,0.115,-20.14,1,6,0.917,84.85799999999998,50ZgxIjy46PvaSeHQyIWYt
Billie Holiday,1950,1958,"Lover, Come Back To Me - Live At The Newport Jazz Festival,1957","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",125067,"Billie Holiday - Lover, Come Back To Me - Live At The Newport Jazz Festival,1957",1958,0.435,0.919,0.565,0.382,0,1.63e-06,6,0.696,-12.127,1,12,0.131,87.62899999999998,5eG94gVE9tfL4Iv7ymDalG
Billie Holiday,1950,1956,"Please Don't Talk About Me When I'm Gone - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",102760,"Billie Holiday - Please Don't Talk About Me When I'm Gone - Live At Carnegie Hall,1956",1956,0.7609999999999999,0.679,0.455,0.419,0,7.159999999999999e-05,9,0.693,-12.924000000000001,0,9,0.389,93.385,2xuyJzFCkS0YmrfRmWLM5a
Billie Holiday,1950,1956,"Yesterdays - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",72813,"Billie Holiday - Yesterdays - Live At Carnegie Hall,1956",1956,0.84,0.72,0.49,0.45799999999999996,0,2.38e-06,0,0.6859999999999999,-12.561,1,8,0.223,104.29799999999999,6vZHf8E2NyoySEmSQbGBM3
Billie Holiday,1950,1956,"Reading From ""Lady Sings The Blues"" 4 - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",55587,"Billie Holiday - Reading From ""Lady Sings The Blues"" 4 - Live At Carnegie Hall,1956",1956,0.623,0.8909999999999999,0.625,0.13,0,0.0,5,0.12300000000000001,-22.250999999999998,0,6,0.47200000000000003,88.31,1ir3Zieby7wtJTRmyefI5u
Billie Holiday,1950,1956,"Reading From ""Lady Sings The Blues"" 2/Trav'lin' Light - Live At Carnegie Hall,1956","adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",44680,"Billie Holiday - Reading From ""Lady Sings The Blues"" 2/Trav'lin' Light - Live At Carnegie Hall,1956",1956,0.828,0.972,0.615,0.233,0,6.96e-06,10,0.11699999999999999,-16.594,0,7,0.363,112.867,0EUCYxcUaWcxuL17K8mo7t
Billie Holiday,1950,1957,Comes Love - False Start / Take 2,"adult standards, harlem renaissance, jazz blues, lounge, soul, torch song, vocal jazz",32840,Billie Holiday - Comes Love - False Start / Take 2,1957,0.6829999999999999,0.7,0.74,0.0391,0,9.86e-06,10,0.13699999999999998,-16.51,0,12,0.379,99.415,0JaxpDkgOWeT8OmbsRSh13
Duke Ellington,1950,1957,Portrait Of Ella Fitzgerald - Medley,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",976800,Duke Ellington - Portrait Of Ella Fitzgerald - Medley,1957,0.382,0.7979999999999999,0.5,0.22399999999999998,0,0.00039,5,0.462,-14.059000000000001,0,12,0.0502,116.485,1gHCjyrcEDy9dLSRWrVJCb
Duke Ellington,1950,1951,Mood Indigo,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",926360,Duke Ellington - Mood Indigo,1951,0.13,0.9740000000000001,0.294,0.154,0,0.157,10,0.0759,-13.874,1,21,0.036000000000000004,74.422,06ZRWjFN3GQeMjCR8KCJ3a
Duke Ellington,1950,1956,Diminuendo In Blue - Live,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",854667,Duke Ellington - Diminuendo In Blue - Live,1956,0.745,0.691,0.35200000000000004,0.488,0,7.85e-05,8,0.6459999999999999,-15.414000000000001,1,31,0.14,206.919,1bwU4f1TYZksvSA4Rfia1p
Duke Ellington,1950,1951,The Tattooed Bride,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",701427,Duke Ellington - The Tattooed Bride,1951,0.32299999999999995,0.879,0.452,0.444,0,0.17300000000000001,5,0.0875,-9.325,0,16,0.0583,106.554,4nTUzc0KVsowCbYM2pLkJK
Duke Ellington,1950,1951,Sophisticated Lady,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",687867,Duke Ellington - Sophisticated Lady,1951,0.196,0.976,0.311,0.221,0,0.507,8,0.0685,-13.445,1,16,0.0388,74.553,3eG8AuxFhI2YP40lnUsaD4
Duke Ellington,1950,1959,The Grand Finale - Rehearsal / Lines / Interview / Music / Strings / Murder,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",647133,Duke Ellington - The Grand Finale - Rehearsal / Lines / Interview / Music / Strings / Murder,1959,0.23800000000000002,0.815,0.526,0.17,0,1.32e-06,5,0.12300000000000001,-20.166,0,10,0.86,65.444,2KfdmQ9CGLS0kOmb1IgXMo
Duke Ellington,1950,1956,Skin Deep - Live,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",552200,Duke Ellington - Skin Deep - Live,1956,0.198,0.41,0.4920000000000001,0.578,0,0.467,7,0.9990000000000001,-16.891,1,16,0.0815,130.141,0k2cvPNBXi2dxDWmcQujYJ
Duke Ellington,1950,1956,Pretty Girl (aka The Star-Crossed Lovers),"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",534560,Duke Ellington - Pretty Girl (aka The Star-Crossed Lovers),1956,0.0435,0.9420000000000001,0.19699999999999998,0.0359,0,0.447,1,0.11199999999999999,-20.371,1,10,0.0329,164.328,3luMzvGFRxc8yFpdQGfviv
Duke Ellington,1950,1956,Pt. I-Festival Junction,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",526067,Duke Ellington - Pt. I-Festival Junction,1956,0.596,0.6970000000000001,0.4,0.37799999999999995,0,0.36200000000000004,3,0.188,-12.623,1,13,0.0358,88.395,7kw6RQgL8a7ksK5NCEWx59
Duke Ellington,1950,1951,Solitude,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",504707,Duke Ellington - Solitude,1951,0.161,0.9590000000000001,0.285,0.139,0,0.917,1,0.105,-14.497,1,15,0.0347,80.681,75SSwgtBqy5V0BaXDFKDrH
Duke Ellington,1950,1956,Pt. I-Festival Junction - Live,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",484973,Duke Ellington - Pt. I-Festival Junction - Live,1956,0.7659999999999999,0.55,0.42,0.359,0,0.000105,8,0.4270000000000001,-15.827,1,19,0.102,186.953,6ovjdSJpBamIgcIQJCQhO9
Duke Ellington,1950,1956,Pt. II-Blues to Be There,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",473240,Duke Ellington - Pt. II-Blues to Be There,1956,0.177,0.807,0.27399999999999997,0.11900000000000001,0,0.00164,6,0.174,-17.708,1,13,0.0343,75.953,3DSaWeteaSxCIXD5eqwdNS
Duke Ellington,1950,1956,Pt. II-Blues to Be There - Live,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",429027,Duke Ellington - Pt. II-Blues to Be There - Live,1956,0.192,0.813,0.34600000000000003,0.0517,0,0.000439,1,0.257,-19.965999999999998,1,18,0.0324,82.26299999999998,4aKm1xEQAaEF1tDuQ4YMuJ
Duke Ellington,1950,1956,Black and Tan Fantasy - Live,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",380600,Duke Ellington - Black and Tan Fantasy - Live,1956,0.29100000000000004,0.645,0.43,0.174,0,0.0034799999999999996,5,0.245,-16.976,0,26,0.1,80.926,5yIscg6bbcmXqPpwc5Ky1W
Duke Ellington,1950,1956,Cafe Au Lait - (Outtakes) [Mono],"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",380573,Duke Ellington - Cafe Au Lait - (Outtakes) [Mono],1956,0.51,0.634,0.461,0.165,0,0.0011,10,0.0795,-17.488,1,9,0.0412,126.184,11VdY4RElvri6NVltLt0Pw
Duke Ellington,1950,1956,Pt. III-Newport Up - Live,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",331773,Duke Ellington - Pt. III-Newport Up - Live,1956,0.7509999999999999,0.682,0.41100000000000003,0.507,0,0.000162,8,0.752,-11.974,1,17,0.069,140.012,2wlu9LI7bloXrDfkQKrEWw
Duke Ellington,1950,1956,Pt. III-Newport Up,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",312293,Duke Ellington - Pt. III-Newport Up,1956,0.5720000000000001,0.6779999999999999,0.406,0.626,0,0.0187,1,0.627,-12.001,1,12,0.0627,76.816,4Hk2LN7F0vyoyUa8tBzivB
Duke Ellington,1950,1956,Jeep's Blues - Live,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",298067,Duke Ellington - Jeep's Blues - Live,1956,0.608,0.8340000000000001,0.384,0.183,0,0.007090000000000002,10,0.8640000000000001,-19.034000000000002,1,36,0.0486,97.595,0xjp9SMMVbxtJ2VPbaZWwt
Duke Ellington,1950,1958,C Jam Blues,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",290133,Duke Ellington - C Jam Blues,1958,0.715,0.736,0.446,0.344,0,0.0017100000000000001,0,0.0947,-13.658,1,22,0.0751,162.489,65npA3wOPPlaoK3LNceYUe
Duke Ellington,1950,1956,"Take the ""A"" Train - Live","adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",261160,"Duke Ellington - Take the ""A"" Train - Live",1956,0.63,0.77,0.40700000000000003,0.366,0,0.10300000000000001,0,0.639,-15.286,1,21,0.0983,176.505,2oANFmwGY7hxC3W1SqfcbE
Duke Ellington,1950,1956,Half the Fun (aka Lately),"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",256200,Duke Ellington - Half the Fun (aka Lately),1956,0.38,0.6829999999999999,0.51,0.16,0,0.19,6,0.20800000000000002,-22.259,1,14,0.0292,92.56,08TpH1FwIzbmEkR720Duye
Duke Ellington,1950,1956,The Star-Crossed Lovers (aka Pretty Girl),"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",255200,Duke Ellington - The Star-Crossed Lovers (aka Pretty Girl),1956,0.0638,0.95,0.179,0.0445,0,0.885,1,0.0849,-19.235,1,13,0.0331,91.262,5gJPBaqaPhgeOS0YMpKNEq
Duke Ellington,1950,1956,Half the Fun (aka Lately) - Alternate Take,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",247493,Duke Ellington - Half the Fun (aka Lately) - Alternate Take,1956,0.39,0.58,0.557,0.196,0,0.226,6,0.22699999999999998,-19.233,1,10,0.0304,92.359,1J8sWejYdYZDAhalagOAUe
Duke Ellington,1950,1958,Sweet & Pungent,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",241893,Duke Ellington - Sweet & Pungent,1958,0.253,0.914,0.44799999999999995,0.0629,0,5.47e-06,0,0.0967,-14.431,0,14,0.0437,183.597,3ANBCV1014XQdxVYESx7LM
Duke Ellington,1950,1958,Sentimental Lady,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",240000,Duke Ellington - Sentimental Lady,1958,0.272,0.956,0.369,0.14300000000000002,0,0.265,1,0.132,-12.357000000000001,1,12,0.0366,174.06099999999995,7pHKLS2dsdrtBt5YsBz6Qk
Duke Ellington,1950,1954,Retrospective,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",238198,Duke Ellington - Retrospective,1954,0.0375,0.988,0.436,0.0337,0,0.945,7,0.0681,-25.43,1,9,0.0443,77.94800000000002,0NoNhdFkbZRNJUvpWzBu05
Duke Ellington,1950,1959,Way Early Subtone,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",236133,Duke Ellington - Way Early Subtone,1959,0.259,0.37799999999999995,0.501,0.01,0,0.00115,0,0.17300000000000001,-21.145,1,17,0.0509,95.41799999999999,21AQ9Us0yZ89bwbk4ISVsp
Duke Ellington,1950,1956,Studio Concert - Excerpts,"adult standards, african-american classical, bebop, big band, cool jazz, harlem renaissance, jazz, jazz piano, lounge, swing, vocal jazz",235733,Duke Ellington - Studio Concert - Excerpts,1956,0.222,0.8809999999999999,0.43,0.0201,0,0.000177,6,0.11599999999999999,-28.186999999999998,1,13,0.0744,75.17699999999998,4sn5qqkCjxBaQrTE6Lorcp
