acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
75.3,21.1,18.9,9.31E-04,11.4,24.1231476,3,34.7052052,22.7
72.7,78.9,43.4,0.0837,5.02,15.7234841,3.17,42.6220725,61.1
44.4,79.4,56.9,0,6.27,17.7667767,4.62,61.599866,85
17.8,39.8,61.3,0.014,33.9,19.3053129,9.61,30.6167982,33.5
11.4,35.9,77.1,2.51,96.5,23.4323432,7.53,65.7745034,97.4
90.8,41.9,24.7,0.0575,23.9,29.9068142,3.68,43.3629837,37.5
77.2,65.6,72.6,0.0354,11.2,14.9259044,7.1,43.3516817,92.1
96.1,68.7,7.28,0,15.7,40.0763606,4.86,42.778208,49.2
16.6,60.5,48.1,2.32E-04,11.5,18.6420113,2.92,32.1208062,91.8
33.3,38.8,30.7,9.72E-04,64,24.229923,6.4,43.9071559,17.5
94.9,38.7,25.3,11,9.4,18.8523264,2.64,39.8501434,11.6
76.6,56.8,60,0,22.4,20.7128066,5.26,38.467109,69
4.32,62,28.8,0.0838,4.64,20.2840872,4.37,78.3097177,92.1
47.1,58.7,64.2,0,4.62,19.1451498,3.06,68.3840181,92.4
61.9,53.1,31.2,0,24,31.5262409,3.19,55.7634107,65.5
22.2,63.7,41.8,0.106,4.27,16.7734421,4.44,47.9993302,93.1
81,71.3,63.3,2.62,17,11.9523717,18.5,51.168505,96.2
80.8,39.3,21.1,0.804,11.3,25.7652236,3.12,54.8801775,35.8
98.9,15.8,4.51,13.2,12.4,47.723743,4.07,71.8102095,8.56
42.5,62.7,72.9,6.44,4.01,13.9212451,2.92,40.6735177,39.3
39.9,61.8,72.2,1.70E-04,33.6,19.2697211,5.24,39.4311308,95.3
62.7,34.7,53.2,0.0353,9.09,26.8103281,4.69,73.3133804,55
68.6,12.5,34.7,13.9,41.2,23.0845143,3.56,85.0888466,22.1
67.2,55.2,38.7,9.44E-03,29,24.8770465,2.85,44.6355093,76.3
94.4,71.8,26.4,70.3,15.2,20.7063353,6.05,47.3438121,54
94.5,49.4,4.78,0,21.2,37.44095,3.24,57.9631219,59
54.8,62.6,78.1,0.0259,49.6,17.6583835,4.58,50.0106741,84.9
34.5,54.4,75.9,1.03E-04,50.2,12.5428719,3.69,58.6630109,96
66.5,60.8,43.2,2.51E-04,5.71,22.545784,2.93,46.7916867,81.7
99.3,47.5,8.77,82,83.9,44.4784184,8.92,59.3118316,24.9
8.94,54.6,59.6,2.83E-03,34.1,18.119459,7.73,61.4500094,77.4
81.2,52.4,46.8,0,23.6,21.5103863,4.94,48.9072605,44.5
87.6,25,37,4.53E-03,33.3,17.7166246,3.12,34.1572657,38.5
72.4,60.7,9.15,24.8,10.7,36.6919045,4.09,54.0806631,39.5
66.5,47.2,83.5,0,44.3,22.2060441,6.16,37.6035497,93.4
63.2,75.5,63.1,2.98E-03,26.2,23.755905,3.97,49.4066431,96.5
40,56.5,79.6,0,32.4,19.2891348,26.8,61.4186149,75
93.4,57,29.6,0.674,11.1,12.8955543,3.08,46.8322903,63.4
51.6,36.4,46.5,0,44.7,26.1130525,3.19,42.1339919,60.3
76.6,21.1,32,4.85E-04,36.3,26.3670485,3.2,24.9331296,40.4
36.4,63,77.4,0.46,12.9,11.3958455,11,57.9890747,82.6
79.5,44.6,68.5,1.23E-04,34.1,24.1134408,3.57,40.4512443,83
96.8,35.3,25.7,8.04E-03,37.2,20.7241312,3.29,34.8642709,18
37.8,55.3,72.4,2.55E-03,11.5,19.4751828,8.7,54.5365119,34.1
60.9,61.2,38.8,0,4.71,23.8545913,4.37,51.6733293,92
76,60.2,40.5,35.7,6.19,24.8835178,3.8,54.5750225,65.9
50.6,65.9,31.4,1.64E-03,6.8,21.7676179,2.83,39.792796,82
76.7,50.7,33.3,0.0928,16.6,17.9528247,2.47,40.0196739,53.2
76.4,55.5,31.5,0,67.5,20.0673008,14.2,57.0928651,32.9
52.1,50.6,82.1,0,4.89,15.3384456,2.89,57.2958831,96.6
3.09,32,83.1,3.30E-03,10.5,15.7801074,3.46,72.7503715,96.4
75.8,33.5,63.1,6.99,15,16.9077202,11.9,58.1971159,58.3
86.1,37.7,34.8,90.5,11.2,27.8845532,4.62,44.9448502,68.2
43.7,59.6,62.4,0,30.1,13.8306478,4.27,49.4786412,67.2
37.4,66.6,51.8,0,7.84,15.8868828,3.09,52.177735,74.2
92.4,50.7,26.5,85.3,10.3,30.1786061,3.36,51.667469,31
93.6,51,2.13,0,10.8,36.4524688,3.7,59.5027104,32.2
99.3,22.6,0.52,72.5,8.92,50.9884812,4.59,31.4246845,24.7
58,42,58,1.16E-04,13.2,17.933411,6.07,51.6310513,49.6
80.3,78.5,58.3,1.25E-04,16.3,15.7590759,3.33,46.0838444,86.8
97.9,35.3,2.38,89.1,10.2,48.425872,4.71,25.9423596,18.7
96.5,27.3,3.29,0,31.3,40.8156992,3.94,31.3175244,23
88.7,71.8,13.9,2.44E-03,11.9,35.9816864,11,47.2278616,73.1
68.9,58.9,42.7,0,79.5,18.8879182,26.8,53.3573327,45.5
88.4,63.9,25.9,2.52E-04,46.5,23.0570116,4.26,45.1784257,73
83.1,47.9,14.5,0,8.94,35.6160616,3.62,57.805312,49.3
78.7,78.1,43.2,92.3,9.9,22.3613538,4.12,47.9804935,88.5
97,29.6,27.6,2.04,25.2,22.5862292,3.42,49.4824086,13.9
60.1,62.9,68.1,3.08E-03,14.5,16.5404776,2.99,59.0715586,93.9
86.8,24.5,26.4,0,39.2,17.2134861,3.09,76.4896712,33.2
42.8,29.4,47.8,0,4.25,16.8947777,3.89,58.9417945,29.2
86.4,40.1,21.6,0,27.7,17.5677862,3.53,57.2988133,43.2
82.8,46.8,31.3,83,94.5,41.1069048,7.89,49.121162,13.8
66.1,45.2,58.6,9.53,25.7,23.5083802,6.17,40.6149145,79.9
7.26,55.4,65.1,25.9,35.1,15.0067948,2.93,50.6297746,86.2
89.1,36.2,19.4,1.7,15.7,25.3170905,2.77,40.8807217,25.1
57.5,62.4,62.7,0,8.5,18.3119783,5.03,52.3012202,74.8
61,62.5,27.4,0,23.8,24.6068725,4.71,51.569518,64.2
73,35.7,15.1,1.98,9.46,35.9816864,3.47,41.2511773,16.3
75.4,66.7,75.6,0,6.45,17.5289588,5.46,43.9871073,79.5
66.9,51.3,34.7,0,14.5,28.0706012,3.85,28.6761967,63.8
47.4,42.6,23,1.36,10.6,32.3675015,3.11,44.3918876,55.8
88.5,55.9,22.1,93,9.14,31.1153174,3.51,52.4707507,35.1
56.6,29.7,15.6,0.237,10.9,37.0834142,3.5,37.4218799,26
73.7,56.4,32.4,0,12.2,26.2457128,6.02,56.5085079,73.3
85.4,42.7,34.8,0,9.92,19.8359542,2.98,41.2926181,39.7
77.3,48,51.3,0.439,21.6,17.5386656,2.87,41.9008351,89.2
10.5,51.3,67.8,0,7.7,16.4256131,3.13,49.3216685,81
69.4,50.2,36,0,19.5,22.5975539,4.74,36.7500366,61.6
66,33,35,0.22,21.3,30.2109623,4.27,28.1048159,51.1
67.7,58.1,51.9,0.299,34.8,18.441403,3.58,67.5003663,81.3
97.8,35.3,2.9,91.7,10.2,45.1045105,4.33,43.0808514,7.7
24,50.7,79.4,0,6.79,14.3823206,6.33,60.6705875,68.2
58.9,41,91.5,0,4.62,15.7526047,6.1,53.83746,35
36.4,68.1,71.6,24.1,89.9,17.3720313,2.85,59.2511354,96.9
0.265,49.7,65.4,4.68,8.52,29.2208633,7.27,48.8905168,82.6
45.3,66,78.1,0,10.3,14.4405617,3.7,63.1478265,60.7
22.5,75.4,53.6,5.15E-04,8.44,20.1465735,7.18,50.9085582,95.3
76.7,51.1,16.4,38.4,89.9,29.3761729,4.29,50.3840599,28.1
12.5,34.9,64.1,18.9,17,19.3667896,4.06,76.3008853,52.2
75.5,62.2,54,0,9.53,16.7718242,5.09,55.7056447,93.1
65.7,42.7,32.1,0,19,24.0649065,5.8,55.5072312,37.3
68.4,56.6,40.2,8.23E-03,12.8,20.0818611,2.98,48.1236527,50.5
61.9,30.5,22.6,1.22,4.65,35.24073,4.21,44.6329978,28.7
98.2,25.9,4.88,4.14,10.6,41.6148968,4.53,35.6939241,5.59
28.9,45.7,28.3,4.00E-04,6.59,21.1382903,3.32,66.4773227,43.3
32.1,44.9,81,0.0258,93.2,18.051511,8.91,45.3718161,63.9
15.4,82.9,37.5,0.0827,9.01,22.8596389,4.48,48.7042424,94.7
89.4,29.3,9.79,3.27E-03,32.9,39.3645247,4.59,44.7991796,64.1
45.9,66.5,68.3,0,57.9,20.7742833,4.19,48.4380167,75.8
10,48,83.7,0,9.91,12.5639034,3.08,54.2690303,74.2
42.2,45.7,39.3,0,27.7,20.3714489,2.77,38.9602126,68.8
70.1,65.4,59.1,0,38.7,17.3930628,45.5,47.4530652,57.9
61.3,71.7,65.2,2.70E-04,11.7,14.0393451,3.5,49.8804914,93.7
62.8,73.1,37.9,0,10.7,21.8986605,3.87,53.3761694,79.3
59.5,67.4,25.2,0,19.3,20.0446515,2.95,47.1437242,69.1
97.1,22.7,25.9,91.5,9.16,30.6412994,3.41,32.3522887,8.27
76.6,39.5,16.5,0.0125,27.4,36.780884,3.53,54.2845183,54.7
1.9,60.3,57.4,0.16,22.3,21.3486054,4.53,55.1811465,67.4
92.9,56.7,10.1,0.0287,11.3,32.2752864,4.01,50.7402834,40.2
82.4,12.2,33.1,45.3,10.5,22.7803663,3.39,25.0566148,3.61
95.4,62,37.8,4.24E-04,33.2,18.9202744,5.17,61.5600996,73.6
29.7,66.3,47.6,0,29.9,16.8737462,2.84,47.6502229,63.2
87.9,55.7,30,0.0362,8.83,18.0337151,2.89,58.0589799,35
53.9,57,89.1,4.41E-04,55,4.8000388,3.52,54.4695368,69.9
87.5,67.1,26.2,2.2,12.8,24.4515628,2.9,49.869608,34.3
97.3,28.7,26.2,88.1,15,31.2301818,3.46,35.9028025,12.3
76.3,64.4,58.9,0,6.94,16.6990228,2.92,52.5486092,72
58.5,51.7,36.8,0.147,25.9,22.359736,2.92,34.3251219,55.5
55.2,26.6,43.3,86.8,9.94,19.7647706,3.34,64.5601624,44.6
87.9,56.2,38.2,2.18,19.8,23.425872,3.05,41.1641098,87.3
99.3,43.8,1.21,96.8,7.43,50.6810975,6.49,31.2024111,31.5
5.37,54.7,62.7,0,6.68,23.9484243,3.31,57.9120534,80.4
52,31.3,56.6,0,34.5,11.2081796,3.36,30.2199711,42.4
85.4,79.8,19.3,4.61E-03,25.7,26.8248884,6.38,49.6452416,75.4
36.8,54.9,64.3,91.4,35.9,21.3841972,3.25,67.2952552,94.4
51.6,50.5,50.1,0,12,15.8254061,3.94,57.4855062,50.8
28.6,50.4,20,0,97.6,31.2382709,2.57,35.4863015,27.9
70.7,31.4,20.9,12.7,9.68,29.2370414,3.7,72.6570251,26.5
71.7,64.8,68.1,0.0609,17.3,12.1740115,5.4,31.8353251,60
77.2,37.3,26,86.4,10.4,26.6776678,2.93,41.2428054,25.2
46,55.4,87.8,0,72.6,14.5570439,8.02,47.2617677,76.4
88.9,33.7,21.9,1.31E-04,5.65,25.2604672,3.61,38.5047824,24.3
19.2,63.3,78.8,0,11.6,18.2828577,4.23,44.0896628,83.4
21.3,23.6,88.4,0,6.75,12.550961,27.8,90.2279244,39.2
24.4,37.8,64.3,1.59E-04,26,21.4602343,4.39,56.2686536,49.6
69.8,24.7,14.1,1.11E-04,25,27.7243901,3.09,36.1631679,20.8
38.6,78,22.6,11.5,16.5,36.3586359,3.57,40.6881684,42.3
82,60.8,47.7,6.13E-03,40.1,20.0365625,3.6,65.489441,56.5
37.1,54.3,44.2,0,16.9,21.0315149,3.01,44.0113858,86.6
65.9,60.5,57.5,5.09,4.27,18.6711318,3.25,39.665962,37.5
1.32,45.4,61.8,0,7.29,16.2379473,2.55,34.3673999,74.8
42.1,64.4,68.1,0.33,3.43,15.8221705,2.86,40.3784089,38.6
86.7,32.3,27.1,0.0243,14.4,22.0119071,3.1,27.8260324,39.1
36.1,76.1,43.2,0.181,10.8,19.591665,3.24,47.3379518,83.5
76.2,67.6,43.2,0,25.9,20.2533489,2.97,53.9190858,82
6.29,45.6,45.6,9.6,8.19,25.8752346,3.58,40.4345005,39.9
7.02,32.7,53.5,0.613,10.4,17.5095451,3.1,47.9507734,77.4
14.1,65.9,57.3,9.70E-03,7.79,19.405617,3.36,40.2913414,82.7
12.6,49.3,53.6,0,12.3,18.9979292,3.26,38.4223194,64.5
97.1,24.9,15.8,0.0435,27.3,31.9306931,3.14,30.8738149,30
60.5,48.9,82.9,5.62E-04,84.7,17.3542354,4.33,64.1888696,96.9
22.6,43.2,95.2,0,14.7,7.9224099,6.94,56.7609201,68.5
82.2,49,30.6,0,12,22.9615609,2.97,48.12742,51.4
27.9,48.4,81.9,0,11.8,12.4781596,3.57,50.1689027,95.6
53.4,42.4,53.6,0,12.6,20.7969326,3.96,65.2064715,66.3
46.3,59,39.2,0.162,14.2,26.9526953,4.17,47.2437682,54.3
70.2,26,33.4,0.288,32.6,23.1832007,3.09,34.4339563,15.4
77.1,24.3,20.4,1.55E-04,19.4,26.9704912,3.2,55.6231817,10.4
14.8,66.5,61.5,0.0692,31.7,19.3506115,3.05,49.6293351,80.6
91.5,62.3,33.6,2.42,21,26.0046593,8.74,43.7665083,60.9
72.1,54.4,47.9,0,8.51,17.7522164,7.74,54.2656816,71.4
29.2,60.5,91.6,0,4.36,14.2156863,4.59,38.3046945,59.8
82.6,76.5,62.3,4.93E-03,10.8,10.6419465,3.93,50.0470918,82.8
38.8,71.7,80.5,0,17.5,13.9794862,5.28,32.5289353,83.8
82.2,24.8,34,1.54,11.1,18.4284605,3.11,58.9937002,17.3
77.1,60.8,62.8,0,10.3,20.6885394,3.23,50.1002532,88.5
16.2,67.5,71.9,1.25,89.1,21.9989646,2.98,53.0994789,96.1
0.202,39,86.8,2.52E-03,15.2,17.4189478,6.91,60.9217439,93.3
48.9,59.2,33.6,0,11.4,25.4287193,3.87,49.7787731,55.5
93.1,28.5,63.8,0.905,20.7,14.0134602,3.67,33.0664099,32.8
27.5,58,50,0,35.6,17.4415971,6.05,78.1916742,82.2
37.9,57.8,66.5,0,7.77,16.1149939,2.88,47.0344712,87.4
96.1,38.7,17.2,3.23E-03,29.2,33.4837896,5.62,40.9414178,34.6
46.9,63.2,48.5,4.76E-03,9.79,24.2671326,3.35,50.0433245,95.9
44.9,49.6,85.2,1.13E-04,12.3,10.2763217,5.31,34.2359614,88.5
92.2,44.6,73.6,0,91.5,23.4533747,94.2,32.4858201,22
37,39,74.7,0.111,16.4,13.4003106,3.31,39.4667113,29.1
12.6,65.6,53.7,0,30.1,20.3843914,3.36,50.8658616,93.2
43.9,39,84.1,0,45.1,16.8349188,11.2,68.5066661,82.6
79.5,49.4,27.5,6.49E-04,5.51,25.2248754,3.26,50.9102325,71.7
32.4,40.4,58.3,44.8,24.4,17.9690028,4.49,72.8520898,61.5
93.6,19.9,2.65,0,13.7,40.9386527,3.44,31.0048348,30
44.2,74.5,64.6,0.136,14.6,14.2917233,3.08,52.3501957,96.9
58.8,80.4,25.4,0,5.88,28.4766712,4.11,49.0956278,87.5
76.5,69.4,33.2,0,14.9,26.9268103,3.2,53.3803554,89.4
0.627,75.5,83.5,68,14,19.1419142,5.14,47.4354842,85.2
8.62,80.4,38.6,3.65,16.2,20.5882353,3.66,49.8348647,88.4
40.2,34,59.6,0,6.91,16.4676762,4.45,78.1180016,96.3
66.8,52.8,38.8,9.33E-04,71.8,22.7884553,3.23,49.5858013,65.4
95.4,29.5,22,5.61,12.1,19.7744774,2.78,32.4874945,11.6
15.2,61,62.7,0,13.1,15.1394551,2.77,38.8036585,88.3
93.4,43.5,4.41,0,32.2,37.2921116,3.37,39.6174051,43.7
74.8,38.2,36.9,0,12.7,18.6209797,2.62,35.0438477,70.8
66.1,57.8,40.2,0,10.7,16.2201514,2.83,45.4392097,62
63.3,44.1,31,0,19.9,18.695399,2.66,58.3637163,25.3
65.8,55.8,54.7,2.36,23.2,23.7575228,2.65,58.8270998,82.8
91.5,43.1,21,5.04,11.3,28.2792985,3.19,34.9371063,24.4
11.4,25.2,82.8,0.017,38,14.6395522,3.89,66.3220243,68.5
61.8,48.2,21.9,0.104,10.9,26.1696758,3.55,49.9721635,24.8
0.147,57.5,67.1,0.849,16.1,14.0975862,3.03,46.6183888,35.2
20.4,13.6,93.7,80.4,63.6,13.9924287,8.22,36.0957743,15.1
67.7,60.8,56,0.108,10.5,22.7916909,4.04,44.8644802,59.1
77.9,51,54.1,0.0164,34.6,23.967838,4.39,25.9674753,93
57,67.1,62.9,0.11,31.9,23.9597489,4.45,50.6649365,89.1
72.4,29.6,57.6,0,16.9,11.5301236,3.33,74.7864124,55.9
4.48,63.6,25.4,0,26.1,23.357924,2.87,38.5922686,41.1
4.48,56.8,62.7,0,38.6,15.0278263,3.12,58.0522824,79.4
62.6,42.1,47.6,2.58E-03,13.7,20.0025885,2.95,62.9075535,82.8
68.1,52.2,56,1.06E-04,42.1,17.5629328,6.42,34.2539609,48.5
4.11,66.5,67.8,0.779,65.3,20.6772148,4.39,37.7755918,75.8
85.1,19.7,21.7,0.0172,10.6,22.6024073,3.18,83.3855878,32
67.1,79.2,41.9,0.157,22.7,20.0009707,9.66,49.5841269,76.9
82,56.5,40.3,6.95,11.4,27.8554326,4.2,81.6237259,92.7
41.5,92,38.8,0,9.48,16.3560474,7.92,46.7096423,94.8
59.1,41.6,28.5,0.0182,65.9,29.9521129,4.42,51.8968585,32.6
78,55.4,55.9,0,1.46,9.6389051,3.2,47.5773876,87.1
64.7,55.6,54.1,0,7.66,14.6799974,2.84,34.5189309,59.7
90.7,61.7,29.8,1.60E-03,12,24.8835178,5.57,53.2334289,69.7
47.4,35.4,63.2,0,14.2,16.2330939,3.09,38.6085937,44.2
80.6,62.6,13.4,90.1,9.85,41.1117582,4.26,44.5023965,62.1
14,42.4,58.3,53.9,10.8,18.4899372,4.83,36.0141485,44.4
65.1,57.7,49.6,0.0858,8.46,17.6308807,3.44,58.863936,54.3
97.7,30.3,12.2,0,8.73,27.1937488,3.67,41.1385755,8.84
77.1,51.3,46.2,1.23E-04,22,10.1679286,2.64,41.2189456,36.6
68.4,43,67.1,1.14E-04,44.7,26.8345952,7.08,48.4585278,71.4
69.1,41.5,19.2,9.93E-04,13.7,26.2764512,2.89,35.6499717,29
8.21,50.2,42.4,0.206,7.98,24.3237559,2.77,44.2989598,48.9
79.9,36.5,51.9,2.78E-04,31.7,9.4318255,3.39,70.907721,68.6
76.8,23.7,26.4,0,11.9,27.4606872,3.16,82.8694615,55
36.4,18.2,17.4,82.4,11.4,27.2859639,3.84,47.3509282,7.23
48.8,37.2,37.1,0,60,22.1526564,3.25,43.4789343,48.2
7.17,49.1,76.8,72.5,9.88,15.597295,3.84,51.1768769,93.8
92.7,53.4,44.2,8.18,34.1,26.946224,2.82,44.7020658,60.7
1.67,42.8,55.5,4.88E-03,31.2,14.1137643,3.33,56.156889,53.7
62.4,46.4,35.3,0,91.5,24.2881641,12.8,86.2801649,79.4
45.6,53.6,42.5,5.92E-03,39,22.4648935,3.16,47.9633312,68.7
0.856,41.9,81,0.0699,6.95,14.1267068,4.13,33.7763453,78.4
77.7,62.2,23.4,2.29E-04,11.8,37.3066718,11.4,34.512652,83.3
68.1,47.7,51.2,0.0538,25.8,12.2128389,2.53,42.8975073,74.9
7.29,64.7,37,2.36E-04,5.81,23.3530706,3.39,58.1234434,52.9
72.5,28.2,44.5,0,11.8,21.5928946,3.27,46.5011825,33.1
38.2,43.2,26.2,0,11,18.3249207,2.87,58.8643546,20.4
68.5,48.6,70.8,5.63,6.67,20.8681162,10.7,59.9280018,48.1
82.8,36,31.3,2.61E-03,15.5,25.2798809,4.01,49.9349086,31.5
1.12,32.6,55.8,30.5,45.8,12.330939,3.23,34.4427468,18.4
3.61,51,71.3,0.0626,9.93,16.2557432,3.44,60.0732539,91
61.6,57.9,37.5,0,26.3,30.4762829,75.1,31.28906,82.7
23.7,64.8,41.1,0.0319,9.18,24.6651136,4.34,52.4012642,74.3
95.3,17,23,34.5,11.3,27.5318708,3.25,33.8052282,14.1
1.52,68.4,91.3,87.9,24.6,10.3879506,3.55,49.885096,89
63.2,79.2,25.1,0.0458,17.5,31.6233094,9.31,49.4505954,70.7
76,44.7,56.8,2.19E-04,6.71,18.119459,4.49,46.209004,82.7
59.8,52.2,49.1,8.01E-04,34.8,26.7310555,3.94,40.0807886,87.3
4.03,59.4,53.4,84.3,12.8,23.5099981,4.55,54.6926474,69.4
7.6,47.1,57.2,0.321,10.7,21.9018961,4.82,57.1757467,48.6
19.8,52.7,52.6,2.36E-03,12.8,20.6966285,9,61.757676,68.5
60.9,34,34.7,0,8.35,24.2736038,3.47,33.5787689,63.9
52.3,59.8,85.4,0,6.38,11.780884,5,54.8642709,92.2
5.38,28.8,62.4,4.44E-04,32.3,16.8850709,3.73,53.3937504,33.3
14.3,56.7,68.8,4.72E-03,30.7,22.1720701,5.51,72.3627535,57.3
74.3,30.3,63.7,2.32E-04,24.9,13.7028409,5.64,50.4083384,74.8
26,54.3,53.9,11.5,27.8,18.0547467,3.38,57.7324766,75.5
50.9,38,24.3,0.353,10,22.2028085,2.91,33.6285816,36.9
91.7,50.1,16.9,9.41,12.9,27.5690804,3.29,47.0122857,40.7
98.5,44.8,26.5,89.1,11.1,34.8265709,5.91,84.9758262,89.2
51.5,39.3,8.99,0,31.5,36.8714813,3.18,63.8347391,42
7.48,48.1,52.3,0,15.1,20.0964214,2.67,41.6295862,60.5
97.9,18.9,6.69,42.3,11.9,39.277163,4.14,34.2857741,19.1
59.1,38.2,70.5,81.1,71.4,26.0709895,5.04,68.3957387,48
58.1,39.5,37.4,3.25E-04,21.1,28.2453245,5.38,56.6533414,73
9.46,56.8,61.8,0,60.2,17.8298712,3.75,51.3125013,87.1
47.3,40.2,29.1,2.13,11.8,32.4872193,4.38,41.8501852,34.9
51.8,74.4,67.9,0,11.3,15.1815182,3.62,51.0345549,80.6
78.5,61,62.2,3.93E-03,14.5,6.3579887,4.23,41.0552753,96.7
74.1,75.8,27.5,3.12E-04,6.96,34.342846,3.6,46.6991775,96.3
1.62,56.1,56.5,0.73,22.4,21.9973468,3.24,56.4800435,73.5
80.5,54.7,20.9,0,8.27,26.3363101,3.14,47.0587497,43.2
81.6,31.9,21.3,5.23,10.8,31.3207791,3.34,45.3136315,26.2
1.64,39.7,53.9,0.212,42.7,15.8140814,3.09,55.0852885,23.8
75,38.8,50.1,64.2,11.4,28.0883971,3.27,68.5451768,90.6
71.6,64.3,28.7,4.35,10.7,29.316314,2.87,47.7565458,47.8
63.5,77.7,53.7,0,6.37,15.3983045,3.63,53.6733711,86.4
3.86,50.9,58.1,71.9,6.21,16.333398,3.31,52.3150338,83.6
3.34,67.9,63.5,87.1,15,18.7730538,4.33,52.6720944,83
81.1,49.6,18.1,2.12E-03,10.9,30.6121789,3.54,44.246217,33.5
11.4,40.5,61.8,0,25.3,16.2298583,9.58,46.7870822,69.5
32,42,46.3,0,5.36,19.6159322,3.93,55.9141045,35.8
79,65.9,75.5,2.23,10.3,15.6474471,3.59,47.0520522,90.3
58.6,59.1,38.5,0.12,9.89,25.4610755,2.54,44.2411938,39.1
33.3,47,79.8,0.205,44.8,15.123277,11.8,40.8183512,67.9
93.6,31.1,9.03,0.252,16.7,33.4352553,3.14,28.5430838,19.8
68,59.4,31.3,0,23.3,26.9607843,2.81,38.0501894,64.3
4,35.7,49.8,0.0469,9.65,25.1148644,4.55,38.6914753,13.4
84.3,22,44.1,0.0105,38.9,17.4949848,3.15,33.3485422,36.4
51.1,26.1,10.6,0,21.5,39.7252961,8.37,83.2708931,77.2
8.77,45,50.9,44.3,15.2,24.0616709,2.72,36.5708784,51.1
41.8,41.8,25.5,0,57.6,20.9862163,2.61,37.9735867,40.2
81.6,61,10.3,0,10.7,37.4215363,12.7,56.0827979,62.9
31,50.5,40.1,1.22E-04,5.14,23.2333527,2.82,44.2060319,42.1
61.5,60.2,11.2,0,8.98,38.8840355,11.7,48.2090458,55.2
73,84,73.3,0.188,6.43,20.7629586,10.1,53.1099437,75.5
83,62,36.8,0,10.7,28.0447162,15,39.8187488,43.9
54.2,46.3,12.2,0,3.95,36.6854332,7.35,65.1658678,64.4
65.9,49.4,51.7,0,11,17.7263315,2.95,58.634128,60.7
82.3,54.2,20.4,0,10.8,37.0041416,14.8,32.5536323,77.9
2.33,40.2,48.2,2.45,97.1,27.3636187,5.59,31.7859311,78.6
45.2,49,53.5,2.13,76.4,22.10574,5.65,58.8605873,29.9
71.9,43.5,39.7,0.536,35.7,19.0529347,2.69,65.9457084,51.1
76.7,41.8,45.7,0,52.6,19.109558,5.76,66.7699198,50.9
0.309,19.9,69,58.6,19.6,17.9981233,3.52,69.1730677,61.2
88.4,64.3,26.6,5.96E-03,8.93,22.3500291,3.07,46.4128592,46.8
15.5,25.8,91.7,0.458,27.9,17.6972109,39.7,55.9241508,27.2
32.5,56.3,38.3,1.21E-04,14.7,24.1684463,5.12,57.5801084,58
6.98,49.8,61.4,0.0158,33,16.6601954,7.14,31.1099018,66.1
89.9,16.1,6.6,80.3,25.9,38.1576393,3.85,55.6662969,20
32.7,61.2,63.3,0,18.9,11.2680386,3.39,51.9378807,72.8
30.9,38.4,39.7,0,13.8,17.687504,2.97,45.3923272,29.3
83.9,38.9,31.8,57.8,54.9,22.5619621,3.08,36.7533854,50.3
78,33.6,42.2,4.04E-04,7.84,18.3508057,3.33,60.1582285,29.5
82.9,55.3,54.6,0.0631,41.3,16.5825406,2.42,41.0079742,81.5
79.2,57.4,15.5,0,5.14,34.8298065,4.91,56.2715838,48.4
72.6,60.4,30.7,0,27.6,28.9296577,12.6,30.284016,69.7
87.5,55.5,27,64.8,25.1,28.842296,3.54,51.9483455,65.1
79.9,64,32.4,3.66E-03,9.19,21.6058371,4.04,59.0326294,74.8
68.9,62.2,71.6,1.54E-04,18.6,22.91788,5.28,70.6318676,93
65.5,54.2,15.7,0,5.59,37.7127419,4.8,57.4968082,59.5
73.3,49.2,30.1,1.51E-04,38.3,26.0111305,11.3,29.6783106,47.9
53.1,40.8,54.9,0,7.68,11.0706659,7.47,83.7861822,78.6
6.98,33.8,62.2,0,9.65,14.7026467,3.27,55.1145901,32.3
88.9,46,31.1,1.44E-03,8.16,20.9279752,3.65,56.7345487,66.7
36.2,74.2,81.4,11.6,10.4,7.2623439,4.2,49.0537684,85.5
85,61.7,25.4,0,43.9,26.6663431,16.6,33.2095691,67.3
97,47.3,7.99,15.7,10.7,37.110917,3.56,43.568932,18.6
86.3,45.3,11.8,0.0236,18.5,43.9089497,4.04,35.3314218,49.4
74.9,49.6,26.7,0,5.43,34.2457775,4.61,52.2543377,62
55.9,53.9,48.9,0.0185,12.2,21.1382903,2.86,56.6834802,72.2
24.4,79.5,38.1,0,27.8,21.225652,3.75,51.638586,80.7
41.7,51,35,0,13.8,23.9872517,2.74,39.4616882,36.3
44,69.6,42.9,0.423,15.9,24.771889,2.9,43.2549865,81.1
94.7,30.4,9.35,90.7,15.2,40.4516922,3.49,25.4622324,9.05
30.5,64,67.4,0,19.5,15.7380444,3.87,41.0946232,59.1
86.3,51.3,18.5,1.00E-03,10.4,31.0311914,3.22,46.6209004,24.3
57.7,59.8,53.5,62.9,10.1,20.8066395,4.92,53.1698026,41.1
17.4,52.8,56.4,27.5,9.13,23.019802,2.68,44.5647669,74.6
91.6,45.8,50.3,0,50.6,11.3101016,3.55,53.2669164,55.7
39.9,50.1,44,1.18,34,14.751181,3,57.9053559,71.8
76.8,63.2,17.5,0,10.9,37.4247719,11.9,55.8379204,52.7
88.7,39.1,4.45,5.30E-03,7.55,47.215751,5.71,29.6879382,34.5
